col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
language.name,staff.picture,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,1.80579,0.142857,0.038881,0
language.name,staff.email,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.364623,0.2,0.024229,0
language.name,staff.store_id,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.471603,0.125,0.02894,0
language.name,staff.active,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.6754,0.166667,0.036484,0
language.name,staff.username,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.350702,0.5,0.031627,0
language.name,staff.password,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.675818,0.125,0.02797,0
language.name,staff.last_update,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.675492,0.181818,0.025031,0
language.name,store.store_id,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.471603,0.125,0.032686,0
language.name,store.manager_staff_id,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.471603,0.1875,0.033656,0
language.name,store.address_id,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.471603,0.1,0.029606,0
language.name,store.last_update,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,nominal,0.675492,0.181818,0.030595,0
language.last_update,payment.payment_id,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.618836,0.090909,0.032351,0
language.last_update,payment.customer_id,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.618836,0.181818,0.03956,0
language.last_update,payment.staff_id,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.427078,0.181818,0.02931,0
language.last_update,payment.rental_id,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.650549,0.090909,0.036223,0
language.last_update,payment.amount,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,numeric,0.66224,0.272727,0.030251,0
language.last_update,payment.payment_date,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.654876,0.416667,0.02647,0
language.last_update,payment.last_update,language,payment,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",nominal,nominal,0.654876,1.0,0.026038,0
language.last_update,rental.rental_id,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.618836,0.090909,0.043911,0
language.last_update,rental.rental_date,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.654876,0.454545,0.034853,0
language.last_update,rental.inventory_id,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.60687,0.0,0.055601,0
language.last_update,rental.customer_id,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.606303,0.181818,0.038934,0
language.last_update,rental.return_date,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.654876,0.363636,0.034157,0
language.last_update,rental.staff_id,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,numeric,0.427078,0.181818,0.038557,0
language.last_update,rental.last_update,language,rental,Tracks various languages used in DVD rentals for user interface and film subtitles.,Tracks rental history of movies or other items for specific customers.,nominal,nominal,0.311009,1.0,0.030437,0
language.last_update,staff.staff_id,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.427078,0.181818,0.028945,0
language.last_update,staff.first_name,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.3249,0.363636,0.023887,0
language.last_update,staff.last_name,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.324838,0.636364,0.022762,0
language.last_update,staff.address_id,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.48767,0.090909,0.02665,0
language.last_update,staff.picture,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,1.130298,0.272727,0.035152,0
language.last_update,staff.email,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.311149,0.090909,0.02165,0
language.last_update,staff.store_id,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,numeric,0.427078,0.181818,0.02586,0
language.last_update,staff.active,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.00028,0.272727,0.032601,0
language.last_update,staff.username,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.3249,0.272727,0.02826,0
language.last_update,staff.password,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.000326,0.272727,0.024993,0
language.last_update,staff.last_update,language,staff,Tracks various languages used in DVD rentals for user interface and film subtitles.,The staff table stores information about employees working in various Sakila stores.,nominal,nominal,0.0,1.0,0.024232,0
language.last_update,store.store_id,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.427078,0.181818,0.029552,0
language.last_update,store.manager_staff_id,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.427078,0.125,0.030073,0
language.last_update,store.address_id,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,numeric,0.427078,0.090909,0.025001,0
language.last_update,store.last_update,language,store,Tracks various languages used in DVD rentals for user interface and film subtitles.,"Tracks individual store locations, including their assigned managers and addresses.",nominal,nominal,0.0,1.0,0.032216,0
payment.payment_id,payment.customer_id,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.0,0.363636,0.067291,1
payment.payment_id,payment.staff_id,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.240499,0.3,0.054048,1
payment.payment_id,payment.rental_id,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.031713,0.4,0.066796,1
payment.payment_id,payment.amount,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.043403,0.3,0.055784,1
payment.payment_id,payment.payment_date,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.290453,0.666667,0.048812,1
payment.payment_id,payment.last_update,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.290453,0.090909,0.048015,1
payment.payment_id,rental.rental_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.0,0.4,0.072844,0
payment.payment_id,rental.rental_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.290453,0.090909,0.064271,0
payment.payment_id,rental.inventory_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.011966,0.416667,0.050731,0
payment.payment_id,rental.customer_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.026571,0.363636,0.066226,0
payment.payment_id,rental.return_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.290453,0.090909,0.062073,0
payment.payment_id,rental.staff_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.240499,0.3,0.057953,0
payment.payment_id,rental.last_update,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.33974,0.090909,0.05321,0
payment.payment_id,staff.staff_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.240499,0.3,0.049235,0
payment.payment_id,staff.first_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.326331,0.0,0.040632,0
payment.payment_id,staff.last_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.326268,0.2,0.038717,0
payment.payment_id,staff.address_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.301092,0.4,0.045331,0
payment.payment_id,staff.picture,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,1.692652,0.2,0.048479,0
payment.payment_id,staff.email,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.3396,0.2,0.036826,0
payment.payment_id,staff.store_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.240499,0.4,0.043987,0
payment.payment_id,staff.active,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.619116,0.2,0.055453,0
payment.payment_id,staff.username,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.326331,0.1,0.04807,0
payment.payment_id,staff.password,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.61851,0.3,0.042512,0
payment.payment_id,staff.last_update,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.618836,0.090909,0.038046,0
payment.payment_id,store.store_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.240499,0.4,0.047512,0
payment.payment_id,store.manager_staff_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.240499,0.375,0.051154,0
payment.payment_id,store.address_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.240499,0.4,0.042526,0
payment.payment_id,store.last_update,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,nominal,0.618836,0.090909,0.046503,0
payment.customer_id,payment.staff_id,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.240499,0.454545,0.073117,1
payment.customer_id,payment.rental_id,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.031713,0.363636,0.064882,1
payment.customer_id,payment.amount,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.043403,0.090909,0.068392,1
payment.customer_id,payment.payment_date,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.290453,0.083333,0.049581,1
payment.customer_id,payment.last_update,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.290453,0.181818,0.051782,1
payment.customer_id,rental.rental_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.0,0.363636,0.070301,0
payment.customer_id,rental.rental_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.290453,0.090909,0.057019,0
payment.customer_id,rental.inventory_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.011966,0.333333,0.065066,0
payment.customer_id,rental.customer_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.026571,1.0,0.103528,0
payment.customer_id,rental.return_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.290453,0.0,0.055069,0
payment.customer_id,rental.staff_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.240499,0.454545,0.076511,0
payment.customer_id,rental.last_update,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.33974,0.181818,0.047206,0
payment.customer_id,staff.staff_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.240499,0.454545,0.076966,0
payment.customer_id,staff.first_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.326331,0.090909,0.063518,0
payment.customer_id,staff.last_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.326268,0.181818,0.060525,0
payment.customer_id,staff.address_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.301092,0.272727,0.070865,0
payment.customer_id,staff.picture,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,1.692652,0.181818,0.075785,0
payment.customer_id,staff.email,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.3396,0.181818,0.057569,0
payment.customer_id,staff.store_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.240499,0.636364,0.068763,0
payment.customer_id,staff.active,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.619116,0.181818,0.086688,0
payment.customer_id,staff.username,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.326331,0.272727,0.075147,0
payment.customer_id,staff.password,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.61851,0.272727,0.066458,0
payment.customer_id,staff.last_update,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.618836,0.181818,0.059476,0
payment.customer_id,store.store_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.240499,0.636364,0.074274,0
payment.customer_id,store.manager_staff_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.240499,0.25,0.079967,0
payment.customer_id,store.address_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.240499,0.272727,0.066479,0
payment.customer_id,store.last_update,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,nominal,0.618836,0.181818,0.072696,0
payment.staff_id,payment.rental_id,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.272212,0.444444,0.060516,1
payment.staff_id,payment.amount,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.283902,0.125,0.05054,1
payment.staff_id,payment.payment_date,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.491848,0.083333,0.044223,1
payment.staff_id,payment.last_update,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.491848,0.181818,0.043501,1
payment.staff_id,rental.rental_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.240499,0.444444,0.065996,0
payment.staff_id,rental.rental_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.491848,0.181818,0.058228,0
payment.staff_id,rental.inventory_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.228533,0.333333,0.045962,0
payment.staff_id,rental.customer_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.213928,0.454545,0.07196,0
payment.staff_id,rental.return_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.491848,0.181818,0.056238,0
payment.staff_id,rental.staff_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.0,1.0,0.053181,0
payment.staff_id,rental.last_update,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.147982,0.181818,0.048208,0
payment.staff_id,staff.staff_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.0,1.0,0.053498,0
payment.staff_id,staff.first_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.134572,0.1,0.04415,0
payment.staff_id,staff.last_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.13451,0.111111,0.04207,0
payment.staff_id,staff.address_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.060593,0.3,0.049257,0
payment.staff_id,staff.picture,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,1.500894,0.0,0.052677,0
payment.staff_id,staff.email,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.147842,0.25,0.040015,0
payment.staff_id,staff.store_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.0,0.625,0.047796,0
payment.staff_id,staff.active,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.427357,0.125,0.060255,0
payment.staff_id,staff.username,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.134572,0.0,0.052233,0
payment.staff_id,staff.password,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.426751,0.125,0.046193,0
payment.staff_id,staff.last_update,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.427078,0.181818,0.04134,0
payment.staff_id,store.store_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.0,0.625,0.051626,0
payment.staff_id,store.manager_staff_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.0,0.5,0.055584,0
payment.staff_id,store.address_id,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,numeric,0.0,0.3,0.046208,0
payment.staff_id,store.last_update,payment,store,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks individual store locations, including their assigned managers and addresses.",numeric,nominal,0.427078,0.181818,0.05053,0
payment.rental_id,payment.amount,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,numeric,0.01169,0.0,0.06246,1
payment.rental_id,payment.payment_date,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.322167,0.25,0.054654,1
payment.rental_id,payment.last_update,payment,payment,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.","Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",numeric,nominal,0.322167,0.090909,0.053761,1
payment.rental_id,rental.rental_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.031713,1.0,0.081561,0
payment.rental_id,rental.rental_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.322167,0.636364,0.071962,0
payment.rental_id,rental.inventory_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.043679,0.5,0.056802,0
payment.rental_id,rental.customer_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.058284,0.363636,0.063856,0
payment.rental_id,rental.return_date,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.322167,0.272727,0.069502,0
payment.rental_id,rental.staff_id,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,numeric,0.272212,0.444444,0.064889,0
payment.rental_id,rental.last_update,payment,rental,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",Tracks rental history of movies or other items for specific customers.,numeric,nominal,0.371453,0.090909,0.059578,0
payment.rental_id,staff.staff_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.272212,0.444444,0.047473,0
payment.rental_id,staff.first_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.358044,0.1,0.039178,0
payment.rental_id,staff.last_name,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.357982,0.111111,0.037332,0
payment.rental_id,staff.address_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.332805,0.3,0.043709,0
payment.rental_id,staff.picture,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,1.724366,0.111111,0.046744,0
payment.rental_id,staff.email,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.371313,0.333333,0.035508,0
payment.rental_id,staff.store_id,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,numeric,0.272212,0.333333,0.042413,0
payment.rental_id,staff.active,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.650829,0.111111,0.053469,0
payment.rental_id,staff.username,payment,staff,"Tracks customer payments for rentals, recording details such as amount, date, and associated staff and rental.",The staff table stores information about employees working in various Sakila stores.,numeric,nominal,0.358044,0.111111,0.04635,0
